"REF_DATE,""GEO"",""DGUID"",""Sex"",""Age group"",""Activity"",""Period of the week"",""Student response"",""UOM"",""UOM_ID"",""SCALAR_FACTOR"",""SCALAR_ID"",""VECTOR"",""COORDINATE"",""VALUE"",""STATUS"",""SYMBOL"",""TERMINATED"",""DECIMALS"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29817007"",""3.2.1.1.2.6"",""10"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29817008"",""3.2.1.1.2.7"",""6"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29817009"",""3.2.1.1.2.8"",""4"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29817010"",""3.2.1.1.2.9"",""8"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29817011"",""3.2.1.2.1.1"",""44"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29817012"",""3.2.1.2.1.2"",""28"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29817013"",""3.2.1.2.1.3"",""17"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29817014"",""3.2.1.2.1.4"",""6"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29817015"",""3.2.1.2.1.5"",""3"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29817016"",""3.2.1.2.1.6"",""1"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29817017"",""3.2.1.2.1.7"",""0"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29817018"",""3.2.1.2.1.8"",""0"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29817019"",""3.2.1.2.1.9"",""0"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29817020"",""3.2.1.2.2.1"",""27"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29817021"",""3.2.1.2.2.2"",""31"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29817022"",""3.2.1.2.2.3"",""20"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29817023"",""3.2.1.2.2.4"",""12"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29817024"",""3.2.1.2.2.5"",""5"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29817025"",""3.2.1.2.2.6"",""3"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29817026"",""3.2.1.2.2.7"",""2"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29817027"",""3.2.1.2.2.8"",""1"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29817028"",""3.2.1.2.2.9"",""1"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29817029"",""3.2.2.1.1.1"",""5"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29817030"",""3.2.2.1.1.2"",""14"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29817031"",""3.2.2.1.1.3"",""22"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29817032"",""3.2.2.1.1.4"",""26"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29817033"",""3.2.2.1.1.5"",""16"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29817034"",""3.2.2.1.1.6"",""10"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29817035"",""3.2.2.1.1.7"",""3"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29817036"",""3.2.2.1.1.8"",""2"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29817037"",""3.2.2.1.1.9"",""3"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29817038"",""3.2.2.1.2.1"",""3"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29817039"",""3.2.2.1.2.2"",""6"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29817040"",""3.2.2.1.2.3"",""11"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29817041"",""3.2.2.1.2.4"",""19"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29817042"",""3.2.2.1.2.5"",""16"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29817043"",""3.2.2.1.2.6"",""15"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29817044"",""3.2.2.1.2.7"",""13"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29817045"",""3.2.2.1.2.8"",""7"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29817046"",""3.2.2.1.2.9"",""10"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29817047"",""3.2.2.2.1.1"",""43"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29817048"",""3.2.2.2.1.2"",""26"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29817049"",""3.2.2.2.1.3"",""19"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29817050"",""3.2.2.2.1.4"",""6"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29817051"",""3.2.2.2.1.5"",""3"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29817052"",""3.2.2.2.1.6"",""2"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29817053"",""3.2.2.2.1.7"",""1"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29817054"",""3.2.2.2.1.8"",""0"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29817055"",""3.2.2.2.1.9"",""0"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29817056"",""3.2.2.2.2.1"",""25"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29817057"",""3.2.2.2.2.2"",""24"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29817058"",""3.2.2.2.2.3"",""20"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29817059"",""3.2.2.2.2.4"",""14"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29817060"",""3.2.2.2.2.5"",""17"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29817061"",""3.2.2.2.2.6"",""4"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29817062"",""3.2.2.2.2.7"",""2"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29817063"",""3.2.2.2.2.8"",""1"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29817064"",""3.2.2.2.2.9"",""2"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29817065"",""3.2.3.1.1.1"",""7"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29817066"",""3.2.3.1.1.2"",""12"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29817067"",""3.2.3.1.1.3"",""20"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29817068"",""3.2.3.1.1.4"",""24"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29817069"",""3.2.3.1.1.5"",""18"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29817070"",""3.2.3.1.1.6"",""9"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29817071"",""3.2.3.1.1.7"",""7"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29817072"",""3.2.3.1.1.8"",""1"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29817073"",""3.2.3.1.1.9"",""3"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29817074"",""3.2.3.1.2.1"",""4"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29817075"",""3.2.3.1.2.2"",""5"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29817076"",""3.2.3.1.2.3"",""8"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29817077"",""3.2.3.1.2.4"",""19"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29817078"",""3.2.3.1.2.5"",""18"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29817079"",""3.2.3.1.2.6"",""16"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29817080"",""3.2.3.1.2.7"",""12"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29817081"",""3.2.3.1.2.8"",""8"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29817082"",""3.2.3.1.2.9"",""11"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29817083"",""3.2.3.2.1.1"",""44"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29817084"",""3.2.3.2.1.2"",""24"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29817085"",""3.2.3.2.1.3"",""16"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29817086"",""3.2.3.2.1.4"",""8"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29817087"",""3.2.3.2.1.5"",""4"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29817088"",""3.2.3.2.1.6"",""2"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29817089"",""3.2.3.2.1.7"",""1"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29817090"",""3.2.3.2.1.8"",""1"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29817091"",""3.2.3.2.1.9"",""1"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29817092"",""3.2.3.2.2.1"",""28"","""","""","""",""0"""
"2002,""Belgium (French speaking)"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29817093"",""3.2.3.2.2.2"",""22"","""","""","""",""0"""
